"shapeid","x","y","label","scene"
"476","6600.0","-900.0","not-cervo","DSC00055_est3"
"477","6900.0","-900.0","not-cervo","DSC00055_est3"
"478","7200.0","-900.0","not-cervo","DSC00055_est3"
"479","0.0","-1200.0","not-cervo","DSC00055_est3"
"480","300.0","-1200.0","not-cervo","DSC00055_est3"
"481","600.0","-1200.0","not-cervo","DSC00055_est3"
"482","900.0","-1200.0","not-cervo","DSC00055_est3"
"483","1200.0","-1200.0","not-cervo","DSC00055_est3"
"484","1500.0","-1200.0","not-cervo","DSC00055_est3"
"485","1800.0","-1200.0","not-cervo","DSC00055_est3"
"486","2100.0","-1200.0","not-cervo","DSC00055_est3"
"487","2400.0","-1200.0","not-cervo","DSC00055_est3"
"488","2700.0","-1200.0","not-cervo","DSC00055_est3"
"489","3000.0","-1200.0","not-cervo","DSC00055_est3"
"490","3300.0","-1200.0","not-cervo","DSC00055_est3"
"491","3600.0","-1200.0","not-cervo","DSC00055_est3"
"492","3900.0","-1200.0","not-cervo","DSC00055_est3"
"493","4200.0","-1200.0","not-cervo","DSC00055_est3"
"494","4500.0","-1200.0","not-cervo","DSC00055_est3"
"495","4800.0","-1200.0","not-cervo","DSC00055_est3"
"496","5100.0","-1200.0","not-cervo","DSC00055_est3"
"497","5400.0","-1200.0","not-cervo","DSC00055_est3"
"498","5700.0","-1200.0","not-cervo","DSC00055_est3"
"499","6000.0","-1200.0","not-cervo","DSC00055_est3"
"500","6300.0","-1200.0","not-cervo","DSC00055_est3"
"501","6600.0","-1200.0","not-cervo","DSC00055_est3"
"502","6900.0","-1200.0","not-cervo","DSC00055_est3"
"503","7200.0","-1200.0","not-cervo","DSC00055_est3"
"504","0.0","-1500.0","not-cervo","DSC00055_est3"
"505","300.0","-1500.0","not-cervo","DSC00055_est3"
"506","600.0","-1500.0","not-cervo","DSC00055_est3"
"507","900.0","-1500.0","not-cervo","DSC00055_est3"
"508","1200.0","-1500.0","not-cervo","DSC00055_est3"
"509","1500.0","-1500.0","not-cervo","DSC00055_est3"
"510","1800.0","-1500.0","not-cervo","DSC00055_est3"
"511","2100.0","-1500.0","not-cervo","DSC00055_est3"
"512","2400.0","-1500.0","not-cervo","DSC00055_est3"
"513","2700.0","-1500.0","not-cervo","DSC00055_est3"
"514","3000.0","-1500.0","not-cervo","DSC00055_est3"
"515","3300.0","-1500.0","not-cervo","DSC00055_est3"
"516","3600.0","-1500.0","not-cervo","DSC00055_est3"
"517","3900.0","-1500.0","not-cervo","DSC00055_est3"
"518","4200.0","-1500.0","not-cervo","DSC00055_est3"
"519","4500.0","-1500.0","not-cervo","DSC00055_est3"
"520","4800.0","-1500.0","not-cervo","DSC00055_est3"
"521","5100.0","-1500.0","not-cervo","DSC00055_est3"
"522","5400.0","-1500.0","not-cervo","DSC00055_est3"
"523","5700.0","-1500.0","not-cervo","DSC00055_est3"
"524","6000.0","-1500.0","not-cervo","DSC00055_est3"
"525","6300.0","-1500.0","not-cervo","DSC00055_est3"
"526","6600.0","-1500.0","not-cervo","DSC00055_est3"
"527","6900.0","-1500.0","not-cervo","DSC00055_est3"
"528","7200.0","-1500.0","not-cervo","DSC00055_est3"
"529","0.0","-1800.0","not-cervo","DSC00055_est3"
"530","300.0","-1800.0","not-cervo","DSC00055_est3"
"531","600.0","-1800.0","not-cervo","DSC00055_est3"
"532","900.0","-1800.0","not-cervo","DSC00055_est3"
"533","1200.0","-1800.0","not-cervo","DSC00055_est3"
"534","1500.0","-1800.0","not-cervo","DSC00055_est3"
"535","1800.0","-1800.0","not-cervo","DSC00055_est3"
"536","2100.0","-1800.0","not-cervo","DSC00055_est3"
"537","2400.0","-1800.0","not-cervo","DSC00055_est3"
"538","2700.0","-1800.0","not-cervo","DSC00055_est3"
"539","3000.0","-1800.0","not-cervo","DSC00055_est3"
"540","3300.0","-1800.0","not-cervo","DSC00055_est3"
"541","3600.0","-1800.0","not-cervo","DSC00055_est3"
"542","3900.0","-1800.0","not-cervo","DSC00055_est3"
"543","4200.0","-1800.0","not-cervo","DSC00055_est3"
"544","4500.0","-1800.0","not-cervo","DSC00055_est3"
"545","4800.0","-1800.0","not-cervo","DSC00055_est3"
"546","5100.0","-1800.0","not-cervo","DSC00055_est3"
"547","5400.0","-1800.0","not-cervo","DSC00055_est3"
"548","5700.0","-1800.0","not-cervo","DSC00055_est3"
"549","6000.0","-1800.0","not-cervo","DSC00055_est3"
"550","6300.0","-1800.0","not-cervo","DSC00055_est3"
"551","6600.0","-1800.0","not-cervo","DSC00055_est3"
"552","6900.0","-1800.0","not-cervo","DSC00055_est3"
"553","7200.0","-1800.0","not-cervo","DSC00055_est3"
"554","0.0","-2100.0","not-cervo","DSC00055_est3"
"555","300.0","-2100.0","not-cervo","DSC00055_est3"
"556","600.0","-2100.0","not-cervo","DSC00055_est3"
"557","900.0","-2100.0","not-cervo","DSC00055_est3"
"558","1200.0","-2100.0","not-cervo","DSC00055_est3"
"559","1500.0","-2100.0","not-cervo","DSC00055_est3"
"560","1800.0","-2100.0","not-cervo","DSC00055_est3"
"561","2100.0","-2100.0","not-cervo","DSC00055_est3"
"562","2400.0","-2100.0","not-cervo","DSC00055_est3"
"563","2700.0","-2100.0","not-cervo","DSC00055_est3"
"564","3000.0","-2100.0","not-cervo","DSC00055_est3"
"565","3300.0","-2100.0","not-cervo","DSC00055_est3"
"566","3600.0","-2100.0","not-cervo","DSC00055_est3"
"567","3900.0","-2100.0","not-cervo","DSC00055_est3"
"568","4200.0","-2100.0","not-cervo","DSC00055_est3"
"569","4500.0","-2100.0","not-cervo","DSC00055_est3"
"570","4800.0","-2100.0","not-cervo","DSC00055_est3"
"571","5100.0","-2100.0","not-cervo","DSC00055_est3"
"572","5400.0","-2100.0","not-cervo","DSC00055_est3"
"573","5700.0","-2100.0","not-cervo","DSC00055_est3"
"574","6000.0","-2100.0","not-cervo","DSC00055_est3"
"575","6300.0","-2100.0","not-cervo","DSC00055_est3"
"576","6600.0","-2100.0","not-cervo","DSC00055_est3"
"577","6900.0","-2100.0","not-cervo","DSC00055_est3"
"578","7200.0","-2100.0","not-cervo","DSC00055_est3"
"579","0.0","-2400.0","not-cervo","DSC00055_est3"
"580","300.0","-2400.0","not-cervo","DSC00055_est3"
"581","600.0","-2400.0","not-cervo","DSC00055_est3"
"582","900.0","-2400.0","not-cervo","DSC00055_est3"
"583","1200.0","-2400.0","not-cervo","DSC00055_est3"
"584","1500.0","-2400.0","not-cervo","DSC00055_est3"
"585","1800.0","-2400.0","not-cervo","DSC00055_est3"
"586","2100.0","-2400.0","not-cervo","DSC00055_est3"
"587","2400.0","-2400.0","not-cervo","DSC00055_est3"
"588","2700.0","-2400.0","not-cervo","DSC00055_est3"
"589","3000.0","-2400.0","not-cervo","DSC00055_est3"
"590","3300.0","-2400.0","not-cervo","DSC00055_est3"
"591","3600.0","-2400.0","not-cervo","DSC00055_est3"
"592","3900.0","-2400.0","not-cervo","DSC00055_est3"
"593","4200.0","-2400.0","not-cervo","DSC00055_est3"
"594","4500.0","-2400.0","not-cervo","DSC00055_est3"
"595","4800.0","-2400.0","not-cervo","DSC00055_est3"
"596","5100.0","-2400.0","not-cervo","DSC00055_est3"
"597","5400.0","-2400.0","not-cervo","DSC00055_est3"
"598","5700.0","-2400.0","not-cervo","DSC00055_est3"
"599","6000.0","-2400.0","not-cervo","DSC00055_est3"
"600","6300.0","-2400.0","not-cervo","DSC00055_est3"
"601","6600.0","-2400.0","not-cervo","DSC00055_est3"
"602","6900.0","-2400.0","not-cervo","DSC00055_est3"
"603","7200.0","-2400.0","not-cervo","DSC00055_est3"
"604","0.0","-2700.0","not-cervo","DSC00055_est3"
"605","300.0","-2700.0","not-cervo","DSC00055_est3"
"606","600.0","-2700.0","not-cervo","DSC00055_est3"
"607","900.0","-2700.0","not-cervo","DSC00055_est3"
"608","1200.0","-2700.0","not-cervo","DSC00055_est3"
"609","1500.0","-2700.0","not-cervo","DSC00055_est3"
"610","1800.0","-2700.0","not-cervo","DSC00055_est3"
"611","2100.0","-2700.0","not-cervo","DSC00055_est3"
"612","2400.0","-2700.0","not-cervo","DSC00055_est3"
"613","2700.0","-2700.0","not-cervo","DSC00055_est3"
"614","3000.0","-2700.0","not-cervo","DSC00055_est3"
"615","3300.0","-2700.0","not-cervo","DSC00055_est3"
"616","3600.0","-2700.0","not-cervo","DSC00055_est3"
"617","3900.0","-2700.0","not-cervo","DSC00055_est3"
"618","4200.0","-2700.0","not-cervo","DSC00055_est3"
"619","4500.0","-2700.0","not-cervo","DSC00055_est3"
"620","4800.0","-2700.0","not-cervo","DSC00055_est3"
"621","5100.0","-2700.0","not-cervo","DSC00055_est3"
"622","5400.0","-2700.0","not-cervo","DSC00055_est3"
"623","5700.0","-2700.0","not-cervo","DSC00055_est3"
"624","6000.0","-2700.0","not-cervo","DSC00055_est3"
"625","6300.0","-2700.0","not-cervo","DSC00055_est3"
"626","6600.0","-2700.0","not-cervo","DSC00055_est3"
"627","6900.0","-2700.0","not-cervo","DSC00055_est3"
"628","7200.0","-2700.0","not-cervo","DSC00055_est3"
"629","0.0","-3000.0","not-cervo","DSC00055_est3"
"630","300.0","-3000.0","not-cervo","DSC00055_est3"
"631","600.0","-3000.0","not-cervo","DSC00055_est3"
"632","900.0","-3000.0","not-cervo","DSC00055_est3"
"633","1200.0","-3000.0","not-cervo","DSC00055_est3"
"634","1500.0","-3000.0","not-cervo","DSC00055_est3"
"635","1800.0","-3000.0","not-cervo","DSC00055_est3"
"636","2100.0","-3000.0","not-cervo","DSC00055_est3"
"637","2400.0","-3000.0","not-cervo","DSC00055_est3"
"638","2700.0","-3000.0","not-cervo","DSC00055_est3"
"639","3000.0","-3000.0","not-cervo","DSC00055_est3"
"640","3300.0","-3000.0","not-cervo","DSC00055_est3"
"641","3600.0","-3000.0","not-cervo","DSC00055_est3"
"642","3900.0","-3000.0","not-cervo","DSC00055_est3"
"643","4200.0","-3000.0","not-cervo","DSC00055_est3"
"644","4500.0","-3000.0","not-cervo","DSC00055_est3"
"645","4800.0","-3000.0","not-cervo","DSC00055_est3"
"646","5100.0","-3000.0","not-cervo","DSC00055_est3"
"647","5400.0","-3000.0","not-cervo","DSC00055_est3"
"648","5700.0","-3000.0","not-cervo","DSC00055_est3"
"649","6000.0","-3000.0","not-cervo","DSC00055_est3"
"650","6300.0","-3000.0","not-cervo","DSC00055_est3"
"651","6600.0","-3000.0","not-cervo","DSC00055_est3"
"652","6900.0","-3000.0","not-cervo","DSC00055_est3"
"653","7200.0","-3000.0","not-cervo","DSC00055_est3"
"654","0.0","-3300.0","not-cervo","DSC00055_est3"
"655","300.0","-3300.0","not-cervo","DSC00055_est3"
"656","600.0","-3300.0","not-cervo","DSC00055_est3"
"657","900.0","-3300.0","not-cervo","DSC00055_est3"
"658","1200.0","-3300.0","not-cervo","DSC00055_est3"
"659","1500.0","-3300.0","not-cervo","DSC00055_est3"
"660","1800.0","-3300.0","not-cervo","DSC00055_est3"
"661","2100.0","-3300.0","not-cervo","DSC00055_est3"
"662","3600.0","-3300.0","not-cervo","DSC00055_est3"
"663","3900.0","-3300.0","not-cervo","DSC00055_est3"
"664","4200.0","-3300.0","not-cervo","DSC00055_est3"
"665","4500.0","-3300.0","not-cervo","DSC00055_est3"
"666","4800.0","-3300.0","not-cervo","DSC00055_est3"
"667","5100.0","-3300.0","not-cervo","DSC00055_est3"
"668","5400.0","-3300.0","not-cervo","DSC00055_est3"
"669","5700.0","-3300.0","not-cervo","DSC00055_est3"
"670","6000.0","-3300.0","not-cervo","DSC00055_est3"
"671","6300.0","-3300.0","not-cervo","DSC00055_est3"
"672","6600.0","-3300.0","not-cervo","DSC00055_est3"
"673","6900.0","-3300.0","not-cervo","DSC00055_est3"
"674","7200.0","-3300.0","not-cervo","DSC00055_est3"
"675","0.0","-3600.0","not-cervo","DSC00055_est3"
"676","300.0","-3600.0","not-cervo","DSC00055_est3"
"677","600.0","-3600.0","not-cervo","DSC00055_est3"
"678","900.0","-3600.0","not-cervo","DSC00055_est3"
"679","1200.0","-3600.0","not-cervo","DSC00055_est3"
"680","1500.0","-3600.0","not-cervo","DSC00055_est3"
"681","1800.0","-3600.0","not-cervo","DSC00055_est3"
"682","2100.0","-3600.0","not-cervo","DSC00055_est3"
"683","3600.0","-3600.0","not-cervo","DSC00055_est3"
"684","3900.0","-3600.0","not-cervo","DSC00055_est3"
"685","4200.0","-3600.0","not-cervo","DSC00055_est3"
"686","4500.0","-3600.0","not-cervo","DSC00055_est3"
"687","4800.0","-3600.0","not-cervo","DSC00055_est3"
"688","5100.0","-3600.0","not-cervo","DSC00055_est3"
"689","5400.0","-3600.0","not-cervo","DSC00055_est3"
"690","5700.0","-3600.0","not-cervo","DSC00055_est3"
"691","6000.0","-3600.0","not-cervo","DSC00055_est3"
"692","6300.0","-3600.0","not-cervo","DSC00055_est3"
"693","6600.0","-3600.0","not-cervo","DSC00055_est3"
"694","6900.0","-3600.0","not-cervo","DSC00055_est3"
"695","7200.0","-3600.0","not-cervo","DSC00055_est3"
"696","0.0","-3900.0","not-cervo","DSC00055_est3"
"697","300.0","-3900.0","not-cervo","DSC00055_est3"
"698","600.0","-3900.0","not-cervo","DSC00055_est3"
"699","900.0","-3900.0","not-cervo","DSC00055_est3"
"700","1200.0","-3900.0","not-cervo","DSC00055_est3"
"701","1500.0","-3900.0","not-cervo","DSC00055_est3"
"702","1800.0","-3900.0","not-cervo","DSC00055_est3"
"703","2100.0","-3900.0","not-cervo","DSC00055_est3"
"704","3600.0","-3900.0","not-cervo","DSC00055_est3"
"705","3900.0","-3900.0","not-cervo","DSC00055_est3"
"706","4200.0","-3900.0","not-cervo","DSC00055_est3"
"707","4500.0","-3900.0","not-cervo","DSC00055_est3"
"708","4800.0","-3900.0","not-cervo","DSC00055_est3"
"709","5100.0","-3900.0","not-cervo","DSC00055_est3"
"710","5400.0","-3900.0","not-cervo","DSC00055_est3"
"711","5700.0","-3900.0","not-cervo","DSC00055_est3"
"712","6000.0","-3900.0","not-cervo","DSC00055_est3"
"713","6300.0","-3900.0","not-cervo","DSC00055_est3"
"714","6600.0","-3900.0","not-cervo","DSC00055_est3"
"715","6900.0","-3900.0","not-cervo","DSC00055_est3"
"716","7200.0","-3900.0","not-cervo","DSC00055_est3"
"717","0.0","-4200.0","not-cervo","DSC00055_est3"
"718","300.0","-4200.0","not-cervo","DSC00055_est3"
"719","600.0","-4200.0","not-cervo","DSC00055_est3"
"720","900.0","-4200.0","not-cervo","DSC00055_est3"
"721","1200.0","-4200.0","not-cervo","DSC00055_est3"
"722","1500.0","-4200.0","not-cervo","DSC00055_est3"
"723","1800.0","-4200.0","not-cervo","DSC00055_est3"
"724","2100.0","-4200.0","not-cervo","DSC00055_est3"
"725","3300.0","-4200.0","not-cervo","DSC00055_est3"
"726","3600.0","-4200.0","not-cervo","DSC00055_est3"
"727","3900.0","-4200.0","not-cervo","DSC00055_est3"
"728","4200.0","-4200.0","not-cervo","DSC00055_est3"
"729","4500.0","-4200.0","not-cervo","DSC00055_est3"
"730","4800.0","-4200.0","not-cervo","DSC00055_est3"
"731","5100.0","-4200.0","not-cervo","DSC00055_est3"
"732","5400.0","-4200.0","not-cervo","DSC00055_est3"
"733","5700.0","-4200.0","not-cervo","DSC00055_est3"
"734","6000.0","-4200.0","not-cervo","DSC00055_est3"
"735","6300.0","-4200.0","not-cervo","DSC00055_est3"
"736","6600.0","-4200.0","not-cervo","DSC00055_est3"
"737","6900.0","-4200.0","not-cervo","DSC00055_est3"
"738","7200.0","-4200.0","not-cervo","DSC00055_est3"
"739","0.0","-4500.0","not-cervo","DSC00055_est3"
"740","300.0","-4500.0","not-cervo","DSC00055_est3"
"741","600.0","-4500.0","not-cervo","DSC00055_est3"
"742","900.0","-4500.0","not-cervo","DSC00055_est3"
"743","1200.0","-4500.0","not-cervo","DSC00055_est3"
"744","1500.0","-4500.0","not-cervo","DSC00055_est3"
"745","1800.0","-4500.0","not-cervo","DSC00055_est3"
"746","2100.0","-4500.0","not-cervo","DSC00055_est3"
"747","2400.0","-4500.0","not-cervo","DSC00055_est3"
"748","2700.0","-4500.0","not-cervo","DSC00055_est3"
"749","3000.0","-4500.0","not-cervo","DSC00055_est3"
"750","3300.0","-4500.0","not-cervo","DSC00055_est3"
"751","3600.0","-4500.0","not-cervo","DSC00055_est3"
"752","4200.0","-4500.0","not-cervo","DSC00055_est3"
"753","4500.0","-4500.0","not-cervo","DSC00055_est3"
"754","4800.0","-4500.0","not-cervo","DSC00055_est3"
"755","5100.0","-4500.0","not-cervo","DSC00055_est3"
"756","5400.0","-4500.0","not-cervo","DSC00055_est3"
"757","5700.0","-4500.0","not-cervo","DSC00055_est3"
"758","6000.0","-4500.0","not-cervo","DSC00055_est3"
"759","6300.0","-4500.0","not-cervo","DSC00055_est3"
"760","6600.0","-4500.0","not-cervo","DSC00055_est3"
"761","6900.0","-4500.0","not-cervo","DSC00055_est3"
"762","7200.0","-4500.0","not-cervo","DSC00055_est3"
"763","0.0","-4800.0","not-cervo","DSC00055_est3"
"764","300.0","-4800.0","not-cervo","DSC00055_est3"
"765","600.0","-4800.0","not-cervo","DSC00055_est3"
"766","900.0","-4800.0","not-cervo","DSC00055_est3"
"767","1200.0","-4800.0","not-cervo","DSC00055_est3"
"768","1500.0","-4800.0","not-cervo","DSC00055_est3"
"769","1800.0","-4800.0","not-cervo","DSC00055_est3"
"770","2100.0","-4800.0","not-cervo","DSC00055_est3"
"771","2400.0","-4800.0","not-cervo","DSC00055_est3"
"772","2700.0","-4800.0","not-cervo","DSC00055_est3"
"773","3000.0","-4800.0","not-cervo","DSC00055_est3"
"774","3300.0","-4800.0","not-cervo","DSC00055_est3"
"775","3600.0","-4800.0","not-cervo","DSC00055_est3"
"776","3900.0","-4800.0","not-cervo","DSC00055_est3"
"777","4200.0","-4800.0","not-cervo","DSC00055_est3"
"778","4500.0","-4800.0","not-cervo","DSC00055_est3"
"779","5100.0","-4800.0","not-cervo","DSC00055_est3"
"780","5400.0","-4800.0","not-cervo","DSC00055_est3"
"781","5700.0","-4800.0","not-cervo","DSC00055_est3"
"782","6000.0","-4800.0","not-cervo","DSC00055_est3"
"783","6300.0","-4800.0","not-cervo","DSC00055_est3"
"784","6600.0","-4800.0","not-cervo","DSC00055_est3"
"785","6900.0","-4800.0","not-cervo","DSC00055_est3"
"786","7200.0","-4800.0","not-cervo","DSC00055_est3"
"787","3782.74327237","-1689.9025845","cervo","DSC00125_est1"
"788","0.0","0.0","not-cervo","DSC00125_est1"
"789","300.0","0.0","not-cervo","DSC00125_est1"
"790","600.0","0.0","not-cervo","DSC00125_est1"
"791","900.0","0.0","not-cervo","DSC00125_est1"
"792","1200.0","0.0","not-cervo","DSC00125_est1"
"793","1500.0","0.0","not-cervo","DSC00125_est1"
"794","1800.0","0.0","not-cervo","DSC00125_est1"
"795","2100.0","0.0","not-cervo","DSC00125_est1"
"796","2400.0","0.0","not-cervo","DSC00125_est1"
"797","2700.0","0.0","not-cervo","DSC00125_est1"
"798","3000.0","0.0","not-cervo","DSC00125_est1"
"799","3300.0","0.0","not-cervo","DSC00125_est1"
"800","3600.0","0.0","not-cervo","DSC00125_est1"
"801","3900.0","0.0","not-cervo","DSC00125_est1"
"802","4200.0","0.0","not-cervo","DSC00125_est1"
"803","4500.0","0.0","not-cervo","DSC00125_est1"
"804","4800.0","0.0","not-cervo","DSC00125_est1"
"805","5100.0","0.0","not-cervo","DSC00125_est1"
"806","5400.0","0.0","not-cervo","DSC00125_est1"
"807","5700.0","0.0","not-cervo","DSC00125_est1"
"808","6000.0","0.0","not-cervo","DSC00125_est1"
"809","6300.0","0.0","not-cervo","DSC00125_est1"
"810","6600.0","0.0","not-cervo","DSC00125_est1"
"811","6900.0","0.0","not-cervo","DSC00125_est1"
"812","7200.0","0.0","not-cervo","DSC00125_est1"
"813","0.0","-300.0","not-cervo","DSC00125_est1"
"814","300.0","-300.0","not-cervo","DSC00125_est1"
"815","600.0","-300.0","not-cervo","DSC00125_est1"
"816","900.0","-300.0","not-cervo","DSC00125_est1"
"817","1200.0","-300.0","not-cervo","DSC00125_est1"
"818","1500.0","-300.0","not-cervo","DSC00125_est1"
"819","1800.0","-300.0","not-cervo","DSC00125_est1"
"820","2100.0","-300.0","not-cervo","DSC00125_est1"
"821","2400.0","-300.0","not-cervo","DSC00125_est1"
"822","2700.0","-300.0","not-cervo","DSC00125_est1"
"823","3000.0","-300.0","not-cervo","DSC00125_est1"
"824","3300.0","-300.0","not-cervo","DSC00125_est1"
"825","3600.0","-300.0","not-cervo","DSC00125_est1"
"826","3900.0","-300.0","not-cervo","DSC00125_est1"
"827","4200.0","-300.0","not-cervo","DSC00125_est1"
"828","4500.0","-300.0","not-cervo","DSC00125_est1"
"829","4800.0","-300.0","not-cervo","DSC00125_est1"
"830","5100.0","-300.0","not-cervo","DSC00125_est1"
"831","5400.0","-300.0","not-cervo","DSC00125_est1"
